filepath,ground_truth,weak_label,confidence
../data\raw-img\ragno\OIP-hGEgN3hznUOz6RyTmLtwAAHaE8.jpeg,ragno,ragno,0.9889423778188282
../data\raw-img\ragno\OIP-hggUejAq268kUi1r3GpVOgHaFo.jpeg,ragno,ragno,0.8168445630677191
../data\raw-img\ragno\OIP-hgP2fF05te9SRyMU5M5wygHaHa.jpeg,ragno,ragno,0.8078783071124159
../data\raw-img\ragno\OIP-hgpoJJRufizx8RAlere_CAHaEg.jpeg,ragno,ragno,0.875511289472485
../data\raw-img\ragno\OIP-HHDMwxYinDms21P53ehm8QHaHw.jpeg,ragno,ragno,0.9644184391671937
../data\raw-img\ragno\OIP-HhdPwGCFFcqlv998DSFH1gHaE8.jpeg,ragno,ragno,0.8028176202962901
../data\raw-img\ragno\OIP-HHrSSeccaZG8529aj4vd2QHaGz.jpeg,ragno,ragno,0.8157313691703001
../data\raw-img\ragno\OIP-HHtmTGN5nD0umtRq8xeAUAHaE-.jpeg,ragno,ragno,0.9608552414133221
../data\raw-img\ragno\OIP-hi6vmv3YyPYsw_An1eO6_gAAAA.jpeg,ragno,ragno,0.9776553361811887
../data\raw-img\ragno\OIP-HiCE3XtjLYBbA-VJu8bQ8QHaFR.jpeg,ragno,ragno,0.9225248915031236
../data\raw-img\ragno\OIP-hIS5IxQq5rLzPF87je5d3QHaE6.jpeg,ragno,ragno,0.898952972947701
../data\raw-img\ragno\OIP-hj7LShHem3fT7326Yd0r4gHaFj.jpeg,ragno,ragno,0.9468273435187068
../data\raw-img\ragno\OIP-HjNy0JvSoTt6rqCt0H7v3QAAAA.jpeg,ragno,farfalla,0.3886470364128948
../data\raw-img\ragno\OIP-HJOYJdZsjMKQKrac_vctlwHaHO.jpeg,ragno,pecora,0.5562488787444246
../data\raw-img\ragno\OIP-HjwK4SponOzeMs9_zfuteQHaFj.jpeg,ragno,ragno,0.8902081440685553
../data\raw-img\ragno\OIP-Hk0HBAP08q1hcJB6PPhvjQHaE8.jpeg,ragno,ragno,0.9925108632841739
../data\raw-img\ragno\OIP-hKcmtsU_Pfl6Mx-e9b2P8QHaFE.jpeg,ragno,ragno,0.910561826526161
../data\raw-img\ragno\OIP-hlFm3GH5UR57BJgqfaO-jQHaFL.jpeg,ragno,pecora,0.41294764497993774
../data\raw-img\ragno\OIP-hljbbyPPxSfpvqNR07tHyAHaE8.jpeg,ragno,ragno,0.9596228995832164
../data\raw-img\ragno\OIP-hlO1bzFr4o3XZ5Duma_JDwHaFC.jpeg,ragno,cavallo,0.46015422643825593
../data\raw-img\ragno\OIP-hmIEQeABu0z3vDC_DF70igHaHH.jpeg,ragno,ragno,0.9061073461679294
../data\raw-img\ragno\OIP-HMOwFqFdUzM7PI5NWQ12tgHaDt.jpeg,ragno,ragno,0.9862732500013417
../data\raw-img\ragno\OIP-HnBagK21lqDEptaqmx7j2QHaFj.jpeg,ragno,ragno,0.9723859483414056
../data\raw-img\ragno\OIP-hO4aC1ybiyCjRCxpoaYZFgHaE6.jpeg,ragno,ragno,0.8449562956181471
../data\raw-img\ragno\OIP-hOhKboILnWvED5s5cTyLlAHaHC.jpeg,ragno,ragno,0.8750608107705078
../data\raw-img\ragno\OIP-HOuRG7LtFZmshsdZO7pU4QHaJ5.jpeg,ragno,ragno,0.9834971765600372
../data\raw-img\ragno\OIP-HoWd5KoV5KK0Oh1yXUUX0AAAAA.jpeg,ragno,farfalla,0.33072821884975634
../data\raw-img\ragno\OIP-hoXL5fMVWPMSO7w2xacqEwHaFX.jpeg,ragno,ragno,0.9489915486306053
../data\raw-img\ragno\OIP-HOYSj0IxfbC4gthTWT314AHaFH.jpeg,ragno,farfalla,0.23392542048073614
../data\raw-img\ragno\OIP-HOzM7D3h3biGMfDRKQYwIAHaFD.jpeg,ragno,ragno,0.8493050685183111
../data\raw-img\ragno\OIP-hpgafrep9PR3OqgfyV1SQQHaFj.jpeg,ragno,ragno,0.8070431748715872
../data\raw-img\ragno\OIP-HPgU4YOjFIFusewkZswXmAHaF7.jpeg,ragno,mucca,0.22147667571753318
../data\raw-img\ragno\OIP-HPjDLTfMBNVq8nfvpAW17gEsDh.jpeg,ragno,elefante,0.23956973440323043
../data\raw-img\ragno\OIP-HPPMvFX4N0UgiSWFTO97ngHaE7.jpeg,ragno,ragno,0.9329011867771005
../data\raw-img\ragno\OIP-hPqn-XHDKqEnStcfdi1EZQAAAA.jpeg,ragno,ragno,0.9965274033276174
../data\raw-img\ragno\OIP-hP_Fi9R6mNpn0cyqfNAeuwHaFB.jpeg,ragno,ragno,0.9887467314451778
../data\raw-img\ragno\OIP-Hq13Gcka2eney-LuZeq32wHaFj.jpeg,ragno,gatto,0.4545405381344758
../data\raw-img\ragno\OIP-Hq1ddUF_xEyknGFIQJC4OQHaFP.jpeg,ragno,ragno,0.8152926502934206
../data\raw-img\ragno\OIP-hqOfQ0B0c3xVSAz4j2FeXQHaE7.jpeg,ragno,ragno,0.8887303870745711
../data\raw-img\ragno\OIP-HQy-XDyrXi-Pdal8bH7aJgHaFd.jpeg,ragno,ragno,0.8157039631227283
../data\raw-img\ragno\OIP-hr1Ote8xhoOAKsR3wptxkAHaE7.jpeg,ragno,ragno,0.8684348977784534
../data\raw-img\ragno\OIP-hr7OCFDPz2txhn9cvGeOmAHaFB.jpeg,ragno,cane,0.5418318314402816
../data\raw-img\ragno\OIP-HRBLjeGTfXKUkCyeLTPkxAHaFj.jpeg,ragno,ragno,0.8892372818547545
../data\raw-img\ragno\OIP-HrGk09tEn_omfDtRVa8xhgHaE8.jpeg,ragno,ragno,0.841161774645383
../data\raw-img\ragno\OIP-HRHNWokHB2gNFRw7F3BS7AHaEa.jpeg,ragno,pecora,0.29051123531011946
../data\raw-img\ragno\OIP-hRqp17kQiEVDZr9aBgEtdgHaFj.jpeg,ragno,cane,0.29781535332297054
../data\raw-img\ragno\OIP-HRSVsfHuji1Uizprv5SldgHaHa.jpeg,ragno,ragno,0.9249142127397703
../data\raw-img\ragno\OIP-HrVMaeZx6ePiBg9Zi_pHOwHaJS.jpeg,ragno,ragno,0.8579172322439926
../data\raw-img\ragno\OIP-hRWnTlI28_25HKimhu7bIAHaFh.jpeg,ragno,ragno,0.9317708276617835
../data\raw-img\ragno\OIP-Hs1FW_5duBhdOuqNcNTbxQHaFk.jpeg,ragno,ragno,0.9175868600156005
../data\raw-img\ragno\OIP-hSnFGvBxOAHdfL3V_pULPgHaFj.jpeg,ragno,ragno,0.9608006739408309
../data\raw-img\ragno\OIP-HsrNb--v7bS4i31mfaqjcgHaE9.jpeg,ragno,ragno,0.9482003441722116
../data\raw-img\ragno\OIP-HSrqpPzbjruCKZgkFw2O6gHaGB.jpeg,ragno,ragno,0.9820623559702155
../data\raw-img\ragno\OIP-htHeOjKSSx0X6BDMqCGIZQHaGA.jpeg,ragno,ragno,0.8798883776518256
../data\raw-img\ragno\OIP-hTMS_V9RkcbcgV-pYUrDXgHaFM.jpeg,ragno,ragno,0.9970388294815553
../data\raw-img\ragno\OIP-Hu18JllwqD11aZ6St-24jAHaF2.jpeg,ragno,ragno,0.9734196986770838
../data\raw-img\ragno\OIP-HuA2ABQltdMquHotJ9YGmgHaE6.jpeg,ragno,cavallo,0.2626181070200474
../data\raw-img\ragno\OIP-hUCBz8bIF991UKT9D9kjkwHaFj.jpeg,ragno,ragno,0.8707638747493089
../data\raw-img\ragno\OIP-Huiu8QkmlDrcosvE6UyLnAAAAA.jpeg,ragno,ragno,0.99131956216441
../data\raw-img\ragno\OIP-hUlZE9NovfBkwyQvQmEhowHaE8.jpeg,ragno,ragno,0.8195301434963288
../data\raw-img\ragno\OIP-hUO6k44iHp9Ejf0r3fIDIwHaE7.jpeg,ragno,ragno,0.9672155616485871
../data\raw-img\ragno\OIP-huRuLl2Q-mx3ciFYAJxr_QHaE8.jpeg,ragno,ragno,0.8991358944812207
../data\raw-img\ragno\OIP-hUS2ZjNOMRKay5Bqeg58JwHaF2.jpeg,ragno,ragno,0.9137499064840331
../data\raw-img\ragno\OIP-hUVhJvJSg3YCbg5Fk_E25wHaGu.jpeg,ragno,ragno,0.8735952788635953
../data\raw-img\ragno\OIP-HUWquswQ9BsuM5gLfQLStgHaFL.jpeg,ragno,ragno,0.9725068501322703
../data\raw-img\ragno\OIP-HV8vCcdwDyYFxplymoJ1hwHaFS.jpeg,ragno,ragno,0.8400963330875248
../data\raw-img\ragno\OIP-Hvc1MGduMJmI5B7ZEP5h7wHaGU.jpeg,ragno,ragno,0.8030738912786507
../data\raw-img\ragno\OIP-hVKocldVW7uobnKUW2yLpAHaFj.jpeg,ragno,ragno,0.9659446152313633
../data\raw-img\ragno\OIP-HVP9RGzPTZrKAXNFkm_jsAAAAA.jpeg,ragno,ragno,0.9725501423890047
../data\raw-img\ragno\OIP-hVuy1dE_XcW77gdQD4MlegHaFm.jpeg,ragno,ragno,0.9395796328152395
../data\raw-img\ragno\OIP-hvY7DsOcLQ30htDyW80SfAAAAA.jpeg,ragno,ragno,0.8511132286948737
../data\raw-img\ragno\OIP-HWeWn64DtZ0MSrgTksxSlAHaFi.jpeg,ragno,ragno,0.8352139244993102
../data\raw-img\ragno\OIP-HXa3JuYr0kWN3fQeQ_Ie7AHaE8.jpeg,ragno,pecora,0.2558376269346506
../data\raw-img\ragno\OIP-HxaiywLZdXGw2A7dk87LMQHaE8.jpeg,ragno,ragno,0.8504462838654308
../data\raw-img\ragno\OIP-HxsVnNCBrhkGaJNarAg8oAHaE7.jpeg,ragno,ragno,0.9080669913474986
../data\raw-img\ragno\OIP-hXV_fBoOM-e3JjF1jtyvvgHaE8.jpeg,ragno,ragno,0.9570874352140613
../data\raw-img\ragno\OIP-HY4uKkr2gmIk4LMRsYq3QQHaFa.jpeg,ragno,ragno,0.85954344132016
../data\raw-img\ragno\OIP-hydMNFimteaomAZQC6_6WAHaJU.jpeg,ragno,ragno,0.8474190757191538
../data\raw-img\ragno\OIP-HYI5jp1_IgAG7xvsWCQ1twHaIc.jpeg,ragno,ragno,0.9363998541964272
../data\raw-img\ragno\OIP-HyZmIYh0p5l82AAUuxX5jAHaE7.jpeg,ragno,ragno,0.9195478374712179
../data\raw-img\ragno\OIP-hZe50jey0NwBQlni4HF59AHaMB.jpeg,ragno,ragno,0.9744450999475294
../data\raw-img\ragno\OIP-HZgTrTGehLkzSKuqdqvJ2AHaHa.jpeg,ragno,ragno,0.8042864648610922
../data\raw-img\ragno\OIP-HzIuRokOS2GmKzj33Cbs_wHaFj.jpeg,ragno,ragno,0.9577466413063098
../data\raw-img\ragno\OIP-hzLKjTiwHMK51g-eKlis4AHaE8.jpeg,ragno,ragno,0.8453380038636185
../data\raw-img\ragno\OIP-hzrmA72hjJJrc_Sxg0bwaAHaFh.jpeg,ragno,ragno,0.8336278203791138
../data\raw-img\ragno\OIP-hzvbSH-TgK9ji2rll4e-fQHaE7.jpeg,ragno,elefante,0.33848343630615885
../data\raw-img\ragno\OIP-HZZCfsYj8KRZd4v0tCio-AHaE9.jpeg,ragno,gatto,0.4010810440869469
../data\raw-img\ragno\OIP-HzzrzIOzfmgQ6Uuc9e2jYgHaE7.jpeg,ragno,gatto,0.32916986721064345
../data\raw-img\ragno\OIP-h_1AvIYyAyAokCdvGt6EAgHaIj.jpeg,ragno,ragno,0.9425637746363285
../data\raw-img\ragno\OIP-H_CIzRh0dAHSuI-HzgampwHaE8.jpeg,ragno,ragno,0.890831271243191
../data\raw-img\ragno\OIP-H_M4v-niOLIcpGI83oJyaQHaFo.jpeg,ragno,ragno,0.8617920386708144
../data\raw-img\ragno\OIP-h_y2HyMzfEcFWAP8PtJ5RAHaE9.jpeg,ragno,ragno,0.9518968327385515
../data\raw-img\ragno\OIP-i-4ZZFd_8kI6ZLKl2OIC0QAAAA.jpeg,ragno,ragno,0.8462150294444781
../data\raw-img\ragno\OIP-i-J9VPk58dwIxhWPJygaKgHaHb.jpeg,ragno,ragno,0.9288711430170888
../data\raw-img\ragno\OIP-i-QJAzTcsp1mZww2FCeNiwHaHM.jpeg,ragno,ragno,0.8330788177939754
../data\raw-img\ragno\OIP-I0CgIpYcvwBVoDgEhOR6KwHaMX.jpeg,ragno,ragno,0.8941031312674491
../data\raw-img\ragno\OIP-i1iol0YGpHon1ESHi88E3wAAAA.jpeg,ragno,mucca,0.5234023092009319
../data\raw-img\ragno\OIP-i2onrsYRaesk8aJYr4EjWAHaE7.jpeg,ragno,ragno,0.8837646841276877
../data\raw-img\ragno\OIP-i3tg6saT1tBntbMwVfYVqQHaE9.jpeg,ragno,ragno,0.8769764185743975
../data\raw-img\ragno\OIP-i467eIS30UhA3i4xKFmY-wHaFk.jpeg,ragno,mucca,0.4239809184726153
../data\raw-img\ragno\OIP-i4BbFrHYY_cKIotQbHhdFQHaE8.jpeg,ragno,ragno,0.9238253812934997
../data\raw-img\ragno\OIP-i4o02yur1uQQzRCqQo29GwHaG1.jpeg,ragno,ragno,0.9906206145511494
../data\raw-img\ragno\OIP-i5iL6s7F0Y4wuaUJkIYEywHaFo.jpeg,ragno,ragno,0.8505691418322943
../data\raw-img\ragno\OIP-i5pbWjcw1Rs8ABL3MrcPKAHaLH.jpeg,ragno,ragno,0.9435578447759413
../data\raw-img\ragno\OIP-I5T1wiKul9JgEyoIqPhl5gHaE7.jpeg,ragno,ragno,0.9749252972315099
../data\raw-img\ragno\OIP-I60CvXTvlyy9L9z6A26VSgHaE7.jpeg,ragno,ragno,0.8648269976419642
../data\raw-img\ragno\OIP-i63Euaw4A0Px-nIGEVdknwHaE7.jpeg,ragno,ragno,0.861930096281393
../data\raw-img\ragno\OIP-I83boDvacJ3CPdNPxsLnpwHaHa.jpeg,ragno,ragno,0.9064697872972263
../data\raw-img\ragno\OIP-i8sl_EA-Bg-VngKOwe94PAHaFT.jpeg,ragno,ragno,0.825652441594048
../data\raw-img\ragno\OIP-i9BBTfhbyDlxSQGqOUtp9wHaE7.jpeg,ragno,ragno,0.81709203797105
../data\raw-img\ragno\OIP-i9p_f6Y0MG0jDdTmYgbXIgHaFx.jpeg,ragno,ragno,0.9842937065502769
../data\raw-img\ragno\OIP-I9S5HlvKiCIegSNd-PG4nAHaKB.jpeg,ragno,ragno,0.976113015215724
../data\raw-img\ragno\OIP-Ia0NXyvNPFBlGw03gZ8YsAHaE7.jpeg,ragno,ragno,0.8553422294473141
../data\raw-img\ragno\OIP-IAEQKLmyQDP3pkSmF316IgHaE7.jpeg,ragno,ragno,0.8781768172691697
../data\raw-img\ragno\OIP-IAFJpN4LpZHnBv7J9oVqogHaDz.jpeg,ragno,ragno,0.9465950551019564
../data\raw-img\ragno\OIP-Iaf_jJPKbltMtoEoOBvDHQHaE7.jpeg,ragno,ragno,0.9709060492701981
../data\raw-img\ragno\OIP-IaGNoIg6_hu9u4hujSps7gHaFc.jpeg,ragno,farfalla,0.2658467868740828
../data\raw-img\ragno\OIP-iAgZBNhTtcUT1qT9NUEmuAHaFj.jpeg,ragno,ragno,0.9089358772170687
../data\raw-img\ragno\OIP-iaHs4prZd6FnA0ZyN-y_BQHaEI.jpeg,ragno,gatto,0.28398442237519295
../data\raw-img\ragno\OIP-Ib9RDdS1oLv-C3_ddvOMuwHaFX.jpeg,ragno,ragno,0.8378084649865293
../data\raw-img\ragno\OIP-IbCz1CNTrOlld5gvGtFIswHaGV.jpeg,ragno,farfalla,0.5993095630476217
../data\raw-img\ragno\OIP-IBlYOA5D35s6YTpKmlS4pwHaFz.jpeg,ragno,ragno,0.9112346842161331
../data\raw-img\ragno\OIP-iboGt6KqHo2Egb5ijIW55AHaE8.jpeg,ragno,ragno,0.93817328618623
../data\raw-img\ragno\OIP-ibOQAGeng3aQCR7mVP9icQHaGU.jpeg,ragno,mucca,0.5381418358981174
../data\raw-img\ragno\OIP-iC0vqtY1lFdR06j2EI65mwHaHX.jpeg,ragno,ragno,0.8128067105240736
../data\raw-img\ragno\OIP-IC5v7X7pxn62HlKRm1gRywHaHa.jpeg,ragno,ragno,0.9407021437376397
../data\raw-img\ragno\OIP-icBogfCyrvZV1dTcRf5R5AHaFj.jpeg,ragno,ragno,0.8153816780524078
../data\raw-img\ragno\OIP-Icfmzd1L2jai6mP_VfOTGAHaLH.jpeg,ragno,ragno,0.8125311205752757
../data\raw-img\ragno\OIP-iChqALIiv1_vqewa96_uzAHaF3.jpeg,ragno,ragno,0.8415314764110219
../data\raw-img\ragno\OIP-ICKo74bipTib_dJkKLlTPgHaE7.jpeg,ragno,ragno,0.9845196292303356
../data\raw-img\ragno\OIP-iclNzNStA87Fz2Bir8g8XwHaF_.jpeg,ragno,ragno,0.9555689429163657
../data\raw-img\ragno\OIP-iCML4Zn9AEBRrLH5bIe4-gHaLH.jpeg,ragno,pecora,0.47674940335934696
../data\raw-img\ragno\OIP-Icp2VgKWrCvQ4Pro_V2AcgHaIr.jpeg,ragno,elefante,0.26248408491788233
../data\raw-img\ragno\OIP-IcPawydnV2zIMwSxYOhnngHaJn.jpeg,ragno,ragno,0.981853960203685
../data\raw-img\ragno\OIP-IdwDbMWdcB-UqSLhuqd58QHaE8.jpeg,ragno,ragno,0.886290912297165
../data\raw-img\ragno\OIP-Ie-fXVlTVo8YuPCCBL3SbgHaE-.jpeg,ragno,ragno,0.8984384599651227
../data\raw-img\ragno\OIP-IE9PFbZ1DiJROiPEUMZ2mgHaF0.jpeg,ragno,farfalla,0.3927281402434727
../data\raw-img\ragno\OIP-IEGET7Pc5fkboBLTz6r7fwHaE8.jpeg,ragno,ragno,0.9607962037970847
../data\raw-img\ragno\OIP-iegGZHBavJ5Ee3wGBTeGygHaE8.jpeg,ragno,ragno,0.9932031206423344
../data\raw-img\ragno\OIP-iEhN-1Oi1nLP-KCBeR85MgHaGY.jpeg,ragno,ragno,0.8477911270467036
../data\raw-img\ragno\OIP-ielVfbVu80guq-bM1IsHvwHaFH.jpeg,ragno,ragno,0.9314501290976048
../data\raw-img\ragno\OIP-IeMAlvfBSS1Te5ykVj9yjwHaE7.jpeg,ragno,pecora,0.5710443221312542
../data\raw-img\ragno\OIP-iex6haQp0M0aR5juZssGkwHaE4.jpeg,ragno,pecora,0.46700434160305193
../data\raw-img\ragno\OIP-ig2l57J0EwnfoTNlln1DpwHaFj.jpeg,ragno,ragno,0.9557941741811634
../data\raw-img\ragno\OIP-IH7V5ZmOA45dOlaABPCCUwEsCl.jpeg,ragno,ragno,0.9807552410983676
../data\raw-img\ragno\OIP-ihvjrzLawCSb_Frwgq4KiwHaE7.jpeg,ragno,ragno,0.8592969228333706
../data\raw-img\ragno\OIP-ii-be_mM_jQQodCnzAeTtwAAAA.jpeg,ragno,ragno,0.9723886303590836
../data\raw-img\ragno\OIP-IiFoE_DSkRCa2EOCl5yZXwHaIp.jpeg,ragno,ragno,0.8446353405735185
../data\raw-img\ragno\OIP-IiJaoWxoRSwuvZWHuhdUBwHaHb.jpeg,ragno,ragno,0.8004387234340384
../data\raw-img\ragno\OIP-iikbjn-jyPL-hR9Qyt3w-AHaE8.jpeg,ragno,ragno,0.8003227672216482
../data\raw-img\ragno\OIP-IiQ2srJ7aNKcqxhtK7Du9AHaFE.jpeg,ragno,ragno,0.9982464018561366
../data\raw-img\ragno\OIP-iITkqCWPA-Hx7EviQKTnBQHaE8.jpeg,ragno,ragno,0.8664261211187121
../data\raw-img\ragno\OIP-iiz6_ah-Ez18DkhvNJBEbwAAAA.jpeg,ragno,ragno,0.8559184495420009
../data\raw-img\ragno\OIP-IJ6n0HAvy2XhVBUhAdvw3gHaHY.jpeg,ragno,ragno,0.8479209906280438
../data\raw-img\ragno\OIP-iJAyy_puzMN2v-189vEsUwHaE8.jpeg,ragno,elefante,0.5197697340246177
../data\raw-img\ragno\OIP-ijqJmA1W1GVguBgGwNIHFQHaFL.jpeg,ragno,ragno,0.96948065446764
../data\raw-img\ragno\OIP-ijY2qW66B_nnwCRpuZBThAHaJ4.jpeg,ragno,ragno,0.9902308965372152
../data\raw-img\ragno\OIP-iK7x2JphFDuwdGHxfiWktgHaLj.jpeg,ragno,ragno,0.9475969870955586
../data\raw-img\ragno\OIP-iKkplh0MCdPj-N1cHywhzAHaE8.jpeg,ragno,ragno,0.9412572045132335
../data\raw-img\ragno\OIP-IKV_rwvXPG48VfA3oHVriAHaFS.jpeg,ragno,ragno,0.870702224508194
../data\raw-img\ragno\OIP-IkZXpa62uKjDo_5ll6uytQHaE8.jpeg,ragno,ragno,0.8245746846709483
../data\raw-img\ragno\OIP-IL05CyHQr7b1lwOHC71DLwHaFy.jpeg,ragno,ragno,0.850393269166683
../data\raw-img\ragno\OIP-Il3CjlQy9vPbFBlYrHFDNQEsDU.jpeg,ragno,ragno,0.8693745254082299
../data\raw-img\ragno\OIP-ilc2NWlG4hlG0XJbzIJDnAHaE7.jpeg,ragno,ragno,0.9323224604803556
../data\raw-img\ragno\OIP-IllBRfmaP37pm5Ap-3m8iQHaFj.jpeg,ragno,ragno,0.8519684088074859
../data\raw-img\ragno\OIP-IMPDZ7fbLiyt7OqX7ENyIAHaIS.jpeg,ragno,ragno,0.8920985282063674
../data\raw-img\ragno\OIP-IMt4cd8TLXJCL_czVj2pngHaIB.jpeg,ragno,ragno,0.8335629278319073
../data\raw-img\ragno\OIP-iN0XRAVvGMVxulxjIdpa0AHaLE.jpeg,ragno,ragno,0.953848278352853
../data\raw-img\ragno\OIP-iN2lQnkPpeyJgRQ8WeyzggHaHa.jpeg,ragno,ragno,0.8469231763527985
../data\raw-img\ragno\OIP-In4W3-i9uRXlDHoQ1bMLjgHaLJ.jpeg,ragno,cane,0.3450270561065302
../data\raw-img\ragno\OIP-iNfiyRVKzTON5DJamu_M9wHaE7.jpeg,ragno,scoiattolo,0.416938389629414
../data\raw-img\ragno\OIP-inMmy0LaW4wqnlnBBL2-QgHaFS.jpeg,ragno,ragno,0.9629889386110864
../data\raw-img\ragno\OIP-insbHy_NxCXMBfzz6YeYtAHaF7.jpeg,ragno,gallina,0.30515653974958534
../data\raw-img\ragno\OIP-InvJROnQ0gS5qLnHa-MO0AHaFj.jpeg,ragno,ragno,0.8766414961626224
../data\raw-img\ragno\OIP-iof3JtZ78HArG9jMk2f5_wHaIl.jpeg,ragno,ragno,0.8468405106255004
../data\raw-img\ragno\OIP-IOFnwa2ghX3srIrUtp3PhwHaEU.jpeg,ragno,ragno,0.9335834759642815
../data\raw-img\ragno\OIP-iOLRLXG-_5-IVlW1A67wYAHaG3.jpeg,ragno,ragno,0.8434967931580069
../data\raw-img\ragno\OIP-Ionpb14ns99QvBA9fjdY2AHaE7.jpeg,ragno,elefante,0.4677027918143338
../data\raw-img\ragno\OIP-IOrM5wpArqvHwvw-aIE7tQHaFw.jpeg,ragno,ragno,0.8019486047007959
../data\raw-img\ragno\OIP-iOvRr5y3Dgtij0e-4Z40bgHaFK.jpeg,ragno,ragno,0.9789363051445601
../data\raw-img\ragno\OIP-IpczhLT7cXmIvDzLuN3CXgHaKF.jpeg,ragno,ragno,0.9654105891756631
../data\raw-img\ragno\OIP-IPKyvuk8IpEMHty_FECvGgHaE8.jpeg,ragno,ragno,0.9200396228948756
../data\raw-img\ragno\OIP-IPLWPvwnjdlmj_lWcXFf0AHaHa.jpeg,ragno,ragno,0.836663042325227
../data\raw-img\ragno\OIP-iQj7EKuv2v8BZWUnMj5R5QHaKn.jpeg,ragno,ragno,0.988594694788762
../data\raw-img\ragno\OIP-IqpJvugxMSWOClLuLlGoRAHaE8.jpeg,ragno,ragno,0.9488764494840085
../data\raw-img\ragno\OIP-IQxUiCpd2noxaIOnGvTgNgHaFN.jpeg,ragno,ragno,0.9852245949693175
../data\raw-img\ragno\OIP-IQy2XDibOiY1CyIjPSkflgHaE5.jpeg,ragno,ragno,0.8582575531544953
../data\raw-img\ragno\OIP-iR4dUTv2-pBebGQItUYzPAHaFj.jpeg,ragno,ragno,0.8006899076586872
../data\raw-img\ragno\OIP-Ir8of0yqJXs7W5_Y3DYKVgHaJP.jpeg,ragno,ragno,0.8370925844603676
../data\raw-img\ragno\OIP-iRbC8PARBs7bC8kIm0y4ZgAAAA.jpeg,ragno,ragno,0.9266381509929813
../data\raw-img\ragno\OIP-IRDFSOEx86RGDldWiak0pAHaE7.jpeg,ragno,ragno,0.8172451567494438
../data\raw-img\ragno\OIP-IRJqN0eCZmUDHJ6jxFt6sgHaFj.jpeg,ragno,ragno,0.9302072693505593
../data\raw-img\ragno\OIP-IrpcM0EKnXD70aCzpqK98QHaFh.jpeg,ragno,ragno,0.88472192738275
../data\raw-img\ragno\OIP-iRPYU_KpbXtL8bmfiC60XAHaGE.jpeg,ragno,ragno,0.9903504098229626
../data\raw-img\ragno\OIP-Irr21KDPLhLiEtPg5ez-xAEsDH.jpeg,ragno,ragno,0.9383639339973473
../data\raw-img\ragno\OIP-irRGA_uSa5NP2I1M97Mc4gHaJs.jpeg,ragno,ragno,0.8933418949538585
../data\raw-img\ragno\OIP-IRrNTgmQmcxDsVsy9KAj3QHaE8.jpeg,ragno,elefante,0.42547337397882656
../data\raw-img\ragno\OIP-IRSv-vfFgcRY0cdPYNkRjwHaEK.jpeg,ragno,ragno,0.809782222488174
../data\raw-img\ragno\OIP-irXUkW1r7qKiyAE7X9DUswHaG7.jpeg,ragno,ragno,0.9544522139198972
../data\raw-img\ragno\OIP-isHx2NbYk3RITnBp5uIywwEsEL.jpeg,ragno,ragno,0.9276692298973404
../data\raw-img\ragno\OIP-ISjpl4LWv98XWSj7a1dh-gHaFt.jpeg,ragno,gallina,0.4346979052363076
../data\raw-img\ragno\OIP-iSjPrbbeOdqTipJ1YKDoxgHaE7.jpeg,ragno,ragno,0.860363329384795
../data\raw-img\ragno\OIP-iT3kiltWxYH0OuOBhqglbAHaFK.jpeg,ragno,ragno,0.8089298181928809
../data\raw-img\ragno\OIP-ITh_ZqzpBgthnUo_FwT3HwHaFj.jpeg,ragno,ragno,0.938707071496227
../data\raw-img\ragno\OIP-iTxD7HG7rxPLqYT9wWNH9QHaFS.jpeg,ragno,ragno,0.9682415275503402
../data\raw-img\ragno\OIP-iuB55v7hxay4qUZUWo9w_QHaE8.jpeg,ragno,cavallo,0.34480847933610476
../data\raw-img\ragno\OIP-Iuoeert0MnbT5doKFrD5PQHaFi.jpeg,ragno,ragno,0.9995886956082749
../data\raw-img\ragno\OIP-iUu_xkAfKjhSunZbxMnffAHaF_.jpeg,ragno,ragno,0.9963176116834357
../data\raw-img\ragno\OIP-IUWbdjVuC1u83VDtwn_JIQHaE8.jpeg,ragno,ragno,0.9835177982360448
../data\raw-img\ragno\OIP-iu_Hf8aLSRLdzcT6zTpl_QHaD5.jpeg,ragno,ragno,0.8499748418182137
../data\raw-img\ragno\OIP-iv-BTbOHQUowZgz3gqdwWAHaE8.jpeg,ragno,ragno,0.9486738797490283
../data\raw-img\ragno\OIP-iv1lob9I31eoYx8vEA_YowHaFj.jpeg,ragno,pecora,0.3755912977259659
../data\raw-img\ragno\OIP-Iv2W3688cGhuiFmuIA7sKAHaLI.jpeg,ragno,elefante,0.2821948378474043
../data\raw-img\ragno\OIP-iV4Hh0GcZTeDUfre6s_AzgHaFL.jpeg,ragno,ragno,0.9064791116450129
../data\raw-img\ragno\OIP-Iw2pPLsQF85XxX49ntalbQHaE7.jpeg,ragno,ragno,0.9026780774282702
../data\raw-img\ragno\OIP-iwCUr4LMKoRSehHppbpKUwHaE7.jpeg,ragno,ragno,0.9890320776905743
../data\raw-img\ragno\OIP-IX-FWFXwdFQa-5ifMBjcwAHaF1.jpeg,ragno,ragno,0.8223637236424967
../data\raw-img\ragno\OIP-ix0bVOV0ypAbftFlLVRZmQHaKI.jpeg,ragno,pecora,0.5725116529761836
../data\raw-img\ragno\OIP-IXARxzf4vM3lqrtOeeqrhwHaFL.jpeg,ragno,ragno,0.8459475973168765
